item_id,order_id,product_id,quantity,unit_price,item_discount,item_total,item_return_flag
ITM0019886,ORD004319,PRD0110,1,93.83,2.39,91.44,0
ITM0019887,ORD004319,PRD0104,1,97.39,1.48,95.91,0
ITM0019888,ORD004320,PRD0001,6,40.12,5.02,235.7,0
ITM0019889,ORD004321,PRD0071,1,326.15,3.29,322.86,0
ITM0019890,ORD004321,PRD0055,3,110.13,9.51,320.88,0
ITM0019891,ORD004321,PRD0106,4,32.21,1.5,127.34,0
ITM0019892,ORD004321,PRD0058,1,117.46,3.51,113.95,0
ITM0019893,ORD004321,PRD0113,2,582.94,0.54,1165.34,0
ITM0019894,ORD004321,PRD0097,4,282.27,15.03,1114.05,0
ITM0019895,ORD004322,PRD0011,3,55.99,2.39,165.58,0
ITM0019896,ORD004322,PRD0080,5,80.61,6.89,396.16,0
ITM0019897,ORD004322,PRD0079,1,110.71,2.31,108.4,0
ITM0019898,ORD004323,PRD0016,2,35.63,3.15,68.11,0
ITM0019899,ORD004323,PRD0076,1,121.37,2.26,119.11,0
ITM0019900,ORD004323,PRD0057,1,286.94,5.65,281.29,0
ITM0019901,ORD004323,PRD0008,1,19.16,0.82,18.34,0
ITM0019902,ORD004324,PRD0048,3,170.01,10.35,499.68,0
ITM0019903,ORD004324,PRD0079,1,108.1,4.86,103.24,0
ITM0019904,ORD004324,PRD0003,1,96.45,4.18,92.27,0
ITM0019905,ORD004324,PRD0072,1,139.39,2.59,136.8,0
ITM0019906,ORD004324,PRD0107,5,119.35,20.73,576.02,0
ITM0019907,ORD004325,PRD0048,1,165.12,7.96,157.16,0
ITM0019908,ORD004325,PRD0030,3,58.39,8.36,166.81,0
ITM0019909,ORD004325,PRD0064,1,189.52,6.17,183.35,0
ITM0019910,ORD004325,PRD0104,1,94.98,4.19,90.79,0
ITM0019911,ORD004326,PRD0012,1,112.67,5.34,107.33,0
ITM0019912,ORD004326,PRD0047,3,100.13,1.07,299.32,0
ITM0019913,ORD004326,PRD0052,2,80.72,4.21,157.23,0
ITM0019914,ORD004327,PRD0107,1,113.67,2.96,110.71,0
ITM0019915,ORD004327,PRD0038,1,148.49,0.9,147.59,0
ITM0019916,ORD004328,PRD0028,1,100.22,4.67,95.55,0
ITM0019917,ORD004328,PRD0067,1,81.19,2.89,78.3,0
ITM0019918,ORD004328,PRD0076,1,118.65,5.8,112.85,0
ITM0019919,ORD004328,PRD0029,1,240.22,7.22,233.0,0
ITM0019920,ORD004328,PRD0012,2,118.16,6.5,229.82,0
ITM0019921,ORD004329,PRD0048,1,159.83,5.44,154.39,0
ITM0019922,ORD004329,PRD0032,1,97.37,4.46,92.91,0
ITM0019923,ORD004329,PRD0022,4,104.39,13.67,403.89,0
ITM0019924,ORD004329,PRD0110,3,100.72,2.19,299.97,0
ITM0019925,ORD004330,PRD0015,1,75.64,2.44,73.2,0
ITM0019926,ORD004330,PRD0106,2,30.43,0.41,60.45,0
ITM0019927,ORD004330,PRD0080,1,79.45,0.72,78.73,0
ITM0019928,ORD004330,PRD0082,1,655.52,4.88,650.64,0
ITM0019929,ORD004330,PRD0036,4,148.56,3.74,590.5,0
ITM0019930,ORD004331,PRD0046,1,22.49,1.05,21.44,0
ITM0019931,ORD004331,PRD0058,2,123.46,1.04,245.88,0
ITM0019932,ORD004331,PRD0079,1,104.64,1.56,103.08,0
ITM0019933,ORD004331,PRD0097,1,284.95,8.59,276.36,1
ITM0019934,ORD004332,PRD0014,3,15.05,0.5,44.65,0
ITM0019935,ORD004332,PRD0084,2,213.49,14.92,412.06,0
ITM0019936,ORD004332,PRD0053,1,133.36,6.14,127.22,0
ITM0019937,ORD004332,PRD0083,1,216.77,7.27,209.5,0
ITM0019938,ORD004333,PRD0007,1,50.47,2.08,48.39,1
ITM0019939,ORD004333,PRD0059,4,393.21,1.06,1571.78,1
ITM0019940,ORD004333,PRD0046,1,21.72,0.93,20.79,0
ITM0019941,ORD004333,PRD0107,6,117.57,21.6,683.82,1
ITM0019942,ORD004334,PRD0102,2,62.91,2.42,123.4,1
ITM0019943,ORD004334,PRD0011,1,52.48,2.17,50.31,1
ITM0019944,ORD004335,PRD0069,1,588.61,16.79,571.82,0
ITM0019945,ORD004335,PRD0024,2,135.72,13.98,257.46,0
ITM0019946,ORD004335,PRD0055,1,114.9,5.12,109.78,0
ITM0019947,ORD004336,PRD0110,2,101.82,8.41,195.23,0
ITM0019948,ORD004336,PRD0011,3,53.16,6.79,152.69,0
ITM0019949,ORD004337,PRD0034,4,49.85,8.26,191.14,0
ITM0019950,ORD004337,PRD0039,4,211.06,45.5,798.74,0
ITM0019951,ORD004337,PRD0062,1,218.15,4.6,213.55,0
ITM0019952,ORD004337,PRD0036,1,144.2,9.8,134.4,0
ITM0019953,ORD004337,PRD0008,5,18.82,0.06,94.04,0
ITM0019954,ORD004337,PRD0107,1,113.71,6.98,106.73,0
ITM0019955,ORD004337,PRD0037,3,207.63,16.42,606.47,0
ITM0019956,ORD004337,PRD0028,1,94.99,0.86,94.13,0
ITM0019957,ORD004338,PRD0008,2,19.08,1.13,37.03,0
ITM0019958,ORD004338,PRD0012,1,113.0,6.49,106.51,0
ITM0019959,ORD004339,PRD0014,2,14.5,1.73,27.27,0
ITM0019960,ORD004339,PRD0016,3,36.48,6.12,103.32,0
ITM0019961,ORD004339,PRD0037,1,211.72,13.57,198.15,0
ITM0019962,ORD004339,PRD0061,5,380.68,67.26,1836.14,0
ITM0019963,ORD004340,PRD0066,1,47.39,3.13,44.26,0
ITM0019964,ORD004340,PRD0014,1,13.96,0.4,13.56,0
ITM0019965,ORD004340,PRD0088,1,227.38,4.41,222.97,0
ITM0019966,ORD004340,PRD0013,1,10.16,0.22,9.94,0
ITM0019967,ORD004341,PRD0026,2,111.27,0.47,222.07,0
ITM0019968,ORD004341,PRD0046,2,22.82,2.89,42.75,0
ITM0019969,ORD004341,PRD0058,1,116.67,5.12,111.55,0
ITM0019970,ORD004341,PRD0054,2,115.27,4.13,226.41,0
ITM0019971,ORD004341,PRD0009,1,67.7,2.59,65.11,0
ITM0019972,ORD004342,PRD0098,1,220.47,15.28,205.19,0
ITM0019973,ORD004342,PRD0058,3,124.91,23.69,351.04,0
ITM0019974,ORD004342,PRD0055,4,114.19,26.54,430.22,0
ITM0019975,ORD004342,PRD0009,1,73.08,0.17,72.91,0
ITM0019976,ORD004342,PRD0016,2,34.98,3.73,66.23,0
ITM0019977,ORD004342,PRD0020,1,36.66,0.38,36.28,0
ITM0019978,ORD004343,PRD0045,1,36.79,2.55,34.24,0
ITM0019979,ORD004343,PRD0074,1,116.45,3.98,112.47,0
ITM0019980,ORD004343,PRD0042,2,147.2,9.21,285.19,0
ITM0019981,ORD004343,PRD0010,3,39.89,5.7,113.97,0
ITM0019982,ORD004344,PRD0077,2,175.21,7.71,342.71,0
ITM0019983,ORD004344,PRD0014,2,14.05,1.09,27.01,0
ITM0019984,ORD004345,PRD0045,1,35.27,0.0,35.27,0
ITM0019985,ORD004345,PRD0070,1,488.25,22.03,466.22,0
ITM0019986,ORD004345,PRD0019,1,51.1,2.49,48.61,0
ITM0019987,ORD004345,PRD0007,1,48.84,2.98,45.86,0
ITM0019988,ORD004346,PRD0057,1,290.96,16.69,274.27,0
ITM0019989,ORD004346,PRD0077,1,170.55,3.74,166.81,0
ITM0019990,ORD004346,PRD0027,1,449.0,13.61,435.39,0
ITM0019991,ORD004347,PRD0045,4,36.27,7.81,137.27,0
ITM0019992,ORD004347,PRD0105,1,42.49,2.1,40.39,0
ITM0019993,ORD004347,PRD0043,1,56.37,2.94,53.43,0
ITM0019994,ORD004347,PRD0114,1,401.87,26.48,375.39,0
ITM0019995,ORD004347,PRD0013,2,10.33,1.33,19.33,0
ITM0019996,ORD004348,PRD0098,4,212.3,17.97,831.23,0
ITM0019997,ORD004348,PRD0008,1,19.95,0.19,19.76,0
ITM0019998,ORD004348,PRD0023,5,59.7,17.33,281.17,0
ITM0019999,ORD004348,PRD0011,3,51.21,3.78,149.85,0
ITM0020000,ORD004348,PRD0105,5,40.17,2.88,197.97,0
ITM0020001,ORD004348,PRD0038,4,147.45,17.6,572.2,0
ITM0020002,ORD004349,PRD0103,1,97.74,4.45,93.29,0
ITM0020003,ORD004349,PRD0025,2,77.31,6.21,148.41,0
ITM0020004,ORD004349,PRD0010,2,40.53,3.55,77.51,0
ITM0020005,ORD004349,PRD0026,1,110.7,1.54,109.16,0
ITM0020006,ORD004349,PRD0058,2,119.07,1.76,236.38,0
ITM0020007,ORD004350,PRD0104,5,97.67,0.82,487.53,0
ITM0020008,ORD004350,PRD0020,4,39.65,2.78,155.82,0
ITM0020009,ORD004350,PRD0069,2,589.98,32.52,1147.44,0
ITM0020010,ORD004351,PRD0073,6,111.17,20.53,646.49,0
ITM0020011,ORD004351,PRD0023,4,56.17,7.0,217.68,0
ITM0020012,ORD004351,PRD0002,1,124.26,5.56,118.7,0
ITM0020013,ORD004351,PRD0033,1,113.15,3.68,109.47,0
ITM0020014,ORD004351,PRD0004,1,208.88,6.62,202.26,0
ITM0020015,ORD004352,PRD0020,4,39.46,1.96,155.88,0
ITM0020016,ORD004352,PRD0006,1,50.24,1.39,48.85,1
ITM0020017,ORD004352,PRD0081,5,821.09,136.59,3968.86,1
ITM0020018,ORD004352,PRD0054,3,124.29,0.03,372.84,1
ITM0020019,ORD004352,PRD0067,2,80.7,4.16,157.24,1
ITM0020020,ORD004353,PRD0078,1,280.73,8.75,271.98,0
ITM0020021,ORD004353,PRD0038,1,147.21,3.65,143.56,0
ITM0020022,ORD004353,PRD0011,2,52.58,1.6,103.56,0
ITM0020023,ORD004353,PRD0080,3,80.07,2.57,237.64,0
ITM0020024,ORD004353,PRD0043,1,59.15,1.32,57.83,0
ITM0020025,ORD004354,PRD0017,3,55.05,3.92,161.23,0
ITM0020026,ORD004354,PRD0013,1,10.74,0.39,10.35,0
ITM0020027,ORD004354,PRD0074,4,119.03,21.64,454.48,0
ITM0020028,ORD004355,PRD0056,1,217.99,8.22,209.77,0
ITM0020029,ORD004355,PRD0037,2,209.27,10.03,408.51,0
ITM0020030,ORD004355,PRD0047,1,96.7,2.39,94.31,0
ITM0020031,ORD004355,PRD0053,2,134.37,1.77,266.97,0
ITM0020032,ORD004355,PRD0019,1,55.57,1.83,53.74,0
ITM0020033,ORD004356,PRD0036,3,152.24,17.52,439.2,0
ITM0020034,ORD004357,PRD0048,1,163.1,3.13,159.97,0
ITM0020035,ORD004357,PRD0013,1,10.39,0.36,10.03,0
ITM0020036,ORD004358,PRD0025,2,70.48,4.7,136.26,0
ITM0020037,ORD004359,PRD0114,2,400.73,8.23,793.23,0
ITM0020038,ORD004360,PRD0013,2,9.76,0.69,18.83,1
ITM0020039,ORD004360,PRD0096,1,87.05,3.21,83.84,0
ITM0020040,ORD004360,PRD0104,1,95.65,4.55,91.1,0
ITM0020041,ORD004360,PRD0037,1,206.88,5.72,201.16,0
ITM0020042,ORD004361,PRD0085,2,210.43,14.62,406.24,0
ITM0020043,ORD004361,PRD0021,1,105.64,4.61,101.03,0
ITM0020044,ORD004361,PRD0011,6,53.83,11.4,311.58,0
ITM0020045,ORD004362,PRD0037,2,193.92,5.74,382.1,0
ITM0020046,ORD004362,PRD0034,1,52.8,0.52,52.28,0
ITM0020047,ORD004363,PRD0038,1,139.55,5.58,133.97,0
ITM0020048,ORD004363,PRD0071,1,339.17,0.37,338.8,0
ITM0020049,ORD004364,PRD0005,1,117.68,5.54,112.14,0
ITM0020050,ORD004365,PRD0010,4,42.07,1.59,166.69,0
ITM0020051,ORD004365,PRD0049,3,157.76,11.34,461.94,0
ITM0020052,ORD004365,PRD0019,1,52.44,0.6,51.84,0
ITM0020053,ORD004366,PRD0002,1,122.49,1.28,121.21,0
ITM0020054,ORD004366,PRD0042,1,138.04,5.08,132.96,0
ITM0020055,ORD004366,PRD0111,5,74.19,16.66,354.29,0
ITM0020056,ORD004367,PRD0062,2,229.29,20.29,438.29,0
ITM0020057,ORD004367,PRD0032,1,104.66,0.73,103.93,0
ITM0020058,ORD004367,PRD0002,1,118.69,0.58,118.11,0
ITM0020059,ORD004367,PRD0046,1,22.59,0.84,21.75,0
ITM0020060,ORD004368,PRD0057,3,283.32,19.88,830.08,0
ITM0020061,ORD004368,PRD0022,2,111.3,10.58,212.02,0
ITM0020062,ORD004368,PRD0005,1,117.39,3.77,113.62,0
ITM0020063,ORD004368,PRD0075,2,148.17,12.27,284.07,0
ITM0020064,ORD004369,PRD0057,1,288.22,8.57,279.65,0
ITM0020065,ORD004369,PRD0096,4,84.73,5.14,333.78,0
ITM0020066,ORD004370,PRD0009,3,71.31,1.25,212.68,0
ITM0020067,ORD004370,PRD0025,3,75.4,7.15,219.05,0
ITM0020068,ORD004370,PRD0065,5,69.41,2.86,344.19,0
ITM0020069,ORD004370,PRD0086,2,306.4,15.54,597.26,0
ITM0020070,ORD004370,PRD0028,2,97.49,1.51,193.47,0
ITM0020071,ORD004371,PRD0080,6,77.98,9.62,458.26,0
ITM0020072,ORD004371,PRD0067,6,78.77,14.82,457.8,0
ITM0020073,ORD004372,PRD0049,3,148.9,14.0,432.7,0
ITM0020074,ORD004372,PRD0064,5,175.66,9.62,868.68,0
ITM0020075,ORD004372,PRD0047,3,96.88,2.22,288.42,0
ITM0020076,ORD004372,PRD0043,4,58.22,2.22,230.66,0
ITM0020077,ORD004372,PRD0097,1,301.02,7.07,293.95,0
ITM0020078,ORD004373,PRD0019,2,51.57,1.69,101.45,0
ITM0020079,ORD004373,PRD0003,1,103.52,2.01,101.51,0
ITM0020080,ORD004374,PRD0025,1,75.68,0.35,75.33,0
ITM0020081,ORD004374,PRD0011,3,54.1,2.73,159.57,0
ITM0020082,ORD004374,PRD0052,1,77.09,0.5,76.59,0
ITM0020083,ORD004375,PRD0006,3,54.47,3.94,159.47,0
ITM0020084,ORD004375,PRD0039,1,219.95,1.27,218.68,1
ITM0020085,ORD004375,PRD0007,2,49.54,4.59,94.49,1
ITM0020086,ORD004375,PRD0058,1,120.79,4.04,116.75,1
ITM0020087,ORD004376,PRD0071,3,308.55,31.25,894.4,0
ITM0020088,ORD004376,PRD0053,1,135.04,9.33,125.71,0
ITM0020089,ORD004376,PRD0018,1,50.98,4.79,46.19,0
ITM0020090,ORD004376,PRD0011,3,52.34,9.0,148.02,0
ITM0020091,ORD004376,PRD0034,2,50.65,5.37,95.93,0
ITM0020092,ORD004376,PRD0051,3,113.94,10.95,330.87,0
ITM0020093,ORD004377,PRD0068,1,177.84,8.0,169.84,0
ITM0020094,ORD004377,PRD0001,1,42.82,4.05,38.77,0
ITM0020095,ORD004377,PRD0075,3,147.54,41.43,401.19,0
ITM0020096,ORD004377,PRD0049,1,149.23,14.08,135.15,0
ITM0020097,ORD004377,PRD0038,1,139.75,9.1,130.65,0
ITM0020098,ORD004378,PRD0112,2,659.89,37.59,1282.19,0
ITM0020099,ORD004378,PRD0041,2,214.15,10.99,417.31,0
ITM0020100,ORD004378,PRD0104,2,94.87,4.96,184.78,0
ITM0020101,ORD004378,PRD0009,1,68.45,5.26,63.19,0
ITM0020102,ORD004378,PRD0045,2,36.41,7.12,65.7,0
ITM0020103,ORD004378,PRD0051,5,122.79,15.57,598.38,0
ITM0020104,ORD004379,PRD0048,1,159.76,6.68,153.08,0
ITM0020105,ORD004379,PRD0066,3,46.81,12.03,128.4,0
ITM0020106,ORD004379,PRD0017,1,57.19,3.87,53.32,0
ITM0020107,ORD004379,PRD0099,1,314.19,10.19,304.0,0
ITM0020108,ORD004379,PRD0059,3,416.45,53.49,1195.86,0
ITM0020109,ORD004379,PRD0104,2,94.51,7.94,181.08,0
ITM0020110,ORD004379,PRD0001,2,42.77,0.27,85.27,0
ITM0020111,ORD004380,PRD0055,3,113.49,17.02,323.45,0
ITM0020112,ORD004380,PRD0078,4,270.11,24.68,1055.76,0
ITM0020113,ORD004380,PRD0023,2,58.13,7.66,108.6,0
ITM0020114,ORD004381,PRD0021,2,102.66,4.42,200.9,0
ITM0020115,ORD004381,PRD0074,1,121.99,4.59,117.4,0
ITM0020116,ORD004381,PRD0056,3,207.65,41.51,581.44,0
ITM0020117,ORD004381,PRD0024,1,129.23,1.58,127.65,0
ITM0020118,ORD004381,PRD0052,1,79.11,7.03,72.08,0
ITM0020119,ORD004381,PRD0050,4,229.51,46.07,871.97,0
ITM0020120,ORD004381,PRD0073,3,113.7,19.94,321.16,0
ITM0020121,ORD004381,PRD0001,1,40.02,3.87,36.15,0
ITM0020122,ORD004381,PRD0063,1,107.91,4.67,103.24,0
ITM0020123,ORD004382,PRD0103,1,98.87,8.41,90.46,0
ITM0020124,ORD004382,PRD0048,1,170.83,14.65,156.18,0
ITM0020125,ORD004382,PRD0038,2,136.07,3.53,268.61,0
ITM0020126,ORD004382,PRD0011,1,52.56,2.11,50.45,0
ITM0020127,ORD004382,PRD0007,1,49.57,1.22,48.35,0
ITM0020128,ORD004382,PRD0086,1,298.16,6.77,291.39,0
ITM0020129,ORD004382,PRD0046,4,21.55,5.09,81.11,0
ITM0020130,ORD004382,PRD0027,4,470.16,85.94,1794.7,0
ITM0020131,ORD004383,PRD0012,1,111.7,1.89,109.81,0
ITM0020132,ORD004383,PRD0097,2,290.54,46.51,534.57,0
ITM0020133,ORD004383,PRD0101,1,30.06,2.04,28.02,1
ITM0020134,ORD004383,PRD0027,1,451.37,7.32,444.05,1
ITM0020135,ORD004383,PRD0066,2,46.02,5.37,86.67,1
ITM0020136,ORD004383,PRD0026,2,116.4,7.43,225.37,0
ITM0020137,ORD004383,PRD0023,5,60.85,29.21,275.04,1
ITM0020138,ORD004384,PRD0015,2,71.96,12.77,131.15,0
ITM0020139,ORD004384,PRD0002,6,117.7,21.74,684.46,0
ITM0020140,ORD004384,PRD0011,2,56.41,10.93,101.89,0
ITM0020141,ORD004384,PRD0034,1,53.47,0.27,53.2,0
ITM0020142,ORD004384,PRD0071,1,324.81,8.99,315.82,0
ITM0020143,ORD004384,PRD0021,1,104.8,3.44,101.36,0
ITM0020144,ORD004385,PRD0102,2,63.66,7.23,120.09,0
ITM0020145,ORD004385,PRD0030,1,58.07,4.82,53.25,0
ITM0020146,ORD004385,PRD0037,1,200.35,13.27,187.08,0
ITM0020147,ORD004385,PRD0022,1,102.12,2.88,99.24,0
ITM0020148,ORD004385,PRD0026,1,110.03,7.53,102.5,0
ITM0020149,ORD004386,PRD0098,3,217.25,62.65,589.1,0
ITM0020150,ORD004386,PRD0073,4,115.47,13.51,448.37,0
ITM0020151,ORD004386,PRD0100,5,60.51,13.34,289.21,0
ITM0020152,ORD004386,PRD0011,2,52.43,9.11,95.75,0
ITM0020153,ORD004386,PRD0050,2,246.18,16.68,475.68,0
ITM0020154,ORD004387,PRD0023,2,55.93,8.5,103.36,0
ITM0020155,ORD004387,PRD0076,2,124.41,18.82,230.0,0
ITM0020156,ORD004387,PRD0111,2,75.78,7.39,144.17,0
ITM0020157,ORD004387,PRD0089,1,1314.41,47.11,1267.3,0
ITM0020158,ORD004387,PRD0004,1,207.99,2.57,205.42,0
ITM0020159,ORD004388,PRD0037,1,208.5,0.76,207.74,0
ITM0020160,ORD004388,PRD0077,3,179.66,20.55,518.43,0
ITM0020161,ORD004389,PRD0011,3,51.94,6.87,148.95,1
ITM0020162,ORD004389,PRD0012,1,113.45,0.78,112.67,1
ITM0020163,ORD004390,PRD0012,1,119.05,5.22,113.83,0
ITM0020164,ORD004390,PRD0097,1,288.03,2.48,285.55,0
ITM0020165,ORD004390,PRD0029,1,247.64,1.43,246.21,0
ITM0020166,ORD004390,PRD0033,2,113.04,6.31,219.77,0
ITM0020167,ORD004390,PRD0039,2,207.15,2.45,411.85,0
ITM0020168,ORD004391,PRD0029,4,246.74,36.66,950.3,0
ITM0020169,ORD004391,PRD0054,3,112.52,16.14,321.42,0
ITM0020170,ORD004391,PRD0036,3,150.91,19.56,433.17,0
ITM0020171,ORD004391,PRD0022,1,106.34,1.54,104.8,0
ITM0020172,ORD004391,PRD0103,3,99.62,7.51,291.35,0
ITM0020173,ORD004391,PRD0027,2,444.0,39.38,848.62,0
ITM0020174,ORD004392,PRD0041,1,220.73,3.53,217.2,0
ITM0020175,ORD004392,PRD0019,1,55.1,2.42,52.68,0
ITM0020176,ORD004393,PRD0075,5,146.86,19.94,714.36,0
ITM0020177,ORD004393,PRD0073,3,116.1,13.66,334.64,0
ITM0020178,ORD004393,PRD0002,2,125.48,11.8,239.16,0
ITM0020179,ORD004393,PRD0005,1,116.17,4.86,111.31,0
ITM0020180,ORD004393,PRD0105,1,38.72,0.42,38.3,0
ITM0020181,ORD004394,PRD0047,1,97.17,2.7,94.47,0
ITM0020182,ORD004394,PRD0083,2,220.66,9.49,431.83,0
ITM0020183,ORD004394,PRD0011,1,51.17,0.09,51.08,0
ITM0020184,ORD004394,PRD0064,1,174.0,8.12,165.88,0
ITM0020185,ORD004395,PRD0052,1,76.85,6.64,70.21,0
ITM0020186,ORD004395,PRD0078,2,273.33,4.79,541.87,0
ITM0020187,ORD004395,PRD0003,2,99.96,7.17,192.75,0
ITM0020188,ORD004395,PRD0063,1,108.91,10.36,98.55,0
ITM0020189,ORD004395,PRD0060,2,304.26,58.93,549.59,0
ITM0020190,ORD004395,PRD0095,2,202.95,5.44,400.46,0
ITM0020191,ORD004395,PRD0072,2,128.25,19.46,237.04,0
ITM0020192,ORD004395,PRD0101,1,30.12,2.94,27.18,0
ITM0020193,ORD004396,PRD0014,1,15.0,0.89,14.11,0
ITM0020194,ORD004396,PRD0067,2,80.91,7.99,153.83,0
ITM0020195,ORD004396,PRD0100,1,60.7,4.77,55.93,0
ITM0020196,ORD004396,PRD0008,2,19.35,3.23,35.47,0
ITM0020197,ORD004396,PRD0060,1,303.35,13.97,289.38,0
ITM0020198,ORD004397,PRD0012,3,119.36,14.22,343.86,0
ITM0020199,ORD004397,PRD0003,3,97.37,24.14,267.97,0
ITM0020200,ORD004397,PRD0072,2,128.67,19.3,238.04,0
ITM0020201,ORD004397,PRD0064,1,186.04,7.54,178.5,0
ITM0020202,ORD004397,PRD0098,3,217.18,59.97,591.57,0
ITM0020203,ORD004397,PRD0009,1,70.51,4.16,66.35,0
ITM0020204,ORD004397,PRD0013,1,10.25,0.62,9.63,0
ITM0020205,ORD004398,PRD0028,2,100.61,10.46,190.76,0
ITM0020206,ORD004398,PRD0078,3,291.11,1.49,871.84,0
ITM0020207,ORD004398,PRD0103,4,96.31,5.63,379.61,0
ITM0020208,ORD004398,PRD0073,1,122.71,3.3,119.41,0
ITM0020209,ORD004398,PRD0084,1,216.03,18.57,197.46,0
ITM0020210,ORD004398,PRD0029,1,263.08,7.5,255.58,0
ITM0020211,ORD004399,PRD0030,1,57.41,0.1,57.31,0
ITM0020212,ORD004399,PRD0099,1,293.4,23.58,269.82,0
ITM0020213,ORD004399,PRD0065,2,70.39,6.2,134.58,0
ITM0020214,ORD004399,PRD0024,3,134.86,25.35,379.23,0
ITM0020215,ORD004399,PRD0056,3,205.4,23.77,592.43,0
ITM0020216,ORD004399,PRD0072,1,137.16,9.8,127.36,0
ITM0020217,ORD004399,PRD0022,1,102.77,1.6,101.17,0
ITM0020218,ORD004399,PRD0069,1,572.81,2.35,570.46,0
ITM0020219,ORD004400,PRD0071,1,327.36,28.76,298.6,0
ITM0020220,ORD004400,PRD0015,3,72.8,1.04,217.36,0
ITM0020221,ORD004400,PRD0022,3,108.54,30.71,294.91,0
ITM0020222,ORD004400,PRD0101,4,31.3,12.36,112.84,0
ITM0020223,ORD004400,PRD0054,2,121.55,3.06,240.04,0
ITM0020224,ORD004401,PRD0021,2,101.41,1.29,201.53,0
ITM0020225,ORD004401,PRD0038,6,143.06,2.59,855.77,0
ITM0020226,ORD004401,PRD0061,2,360.47,70.05,650.89,0
ITM0020227,ORD004401,PRD0016,6,34.12,12.37,192.35,0
ITM0020228,ORD004401,PRD0052,1,76.92,4.31,72.61,0
ITM0020229,ORD004402,PRD0011,1,52.38,3.68,48.7,0
ITM0020230,ORD004402,PRD0110,5,95.93,44.8,434.85,0
ITM0020231,ORD004402,PRD0111,2,73.67,0.91,146.43,0
ITM0020232,ORD004402,PRD0046,2,21.59,2.87,40.31,0
ITM0020233,ORD004403,PRD0084,1,210.4,13.1,197.3,1
ITM0020234,ORD004404,PRD0032,1,103.14,8.68,94.46,0
ITM0020235,ORD004404,PRD0034,1,51.95,2.05,49.9,0
ITM0020236,ORD004404,PRD0063,3,109.64,6.33,322.59,0
ITM0020237,ORD004404,PRD0062,2,233.87,35.45,432.29,0
ITM0020238,ORD004405,PRD0100,1,60.4,0.2,60.2,0
ITM0020239,ORD004405,PRD0069,3,572.33,31.25,1685.74,0
ITM0020240,ORD004405,PRD0095,2,198.37,6.08,390.66,0
ITM0020241,ORD004406,PRD0027,5,483.62,32.06,2386.04,0
ITM0020242,ORD004406,PRD0017,2,54.65,5.1,104.2,0
ITM0020243,ORD004406,PRD0055,1,117.46,4.64,112.82,0
ITM0020244,ORD004406,PRD0069,1,547.0,33.13,513.87,0
ITM0020245,ORD004406,PRD0033,1,108.31,5.24,103.07,0
ITM0020246,ORD004407,PRD0095,1,188.53,12.73,175.8,0
ITM0020247,ORD004407,PRD0108,2,111.53,9.81,213.25,0
ITM0020248,ORD004407,PRD0055,2,120.48,10.0,230.96,0
ITM0020249,ORD004407,PRD0042,1,137.62,8.28,129.34,0
ITM0020250,ORD004407,PRD0094,1,156.43,8.43,148.0,0
ITM0020251,ORD004408,PRD0037,1,199.44,5.5,193.94,1
ITM0020252,ORD004408,PRD0100,5,61.96,12.79,297.01,1
ITM0020253,ORD004408,PRD0029,5,245.78,45.42,1183.48,1
ITM0020254,ORD004408,PRD0063,1,117.87,6.57,111.3,1
ITM0020255,ORD004408,PRD0015,4,75.65,6.05,296.55,1
ITM0020256,ORD004409,PRD0023,2,60.9,7.76,114.04,0
ITM0020257,ORD004409,PRD0103,1,97.57,5.34,92.23,0
ITM0020258,ORD004409,PRD0015,3,69.69,0.78,208.29,0
ITM0020259,ORD004409,PRD0014,2,14.39,1.61,27.17,0
ITM0020260,ORD004409,PRD0044,4,53.04,10.34,201.82,0
ITM0020261,ORD004409,PRD0008,3,19.71,0.42,58.71,0
ITM0020262,ORD004410,PRD0085,1,223.07,4.89,218.18,0
ITM0020263,ORD004411,PRD0057,1,291.62,15.41,276.21,1
ITM0020264,ORD004411,PRD0034,1,51.61,2.61,49.0,0
ITM0020265,ORD004411,PRD0111,4,73.12,2.03,290.45,1
ITM0020266,ORD004411,PRD0006,1,54.53,3.34,51.19,1
ITM0020267,ORD004411,PRD0056,3,223.85,27.24,644.31,1
ITM0020268,ORD004411,PRD0112,1,688.89,10.68,678.21,0
ITM0020269,ORD004411,PRD0069,1,592.17,32.15,560.02,1
ITM0020270,ORD004412,PRD0012,1,114.78,4.49,110.29,0
ITM0020271,ORD004412,PRD0027,1,486.28,5.08,481.2,0
ITM0020272,ORD004413,PRD0031,1,165.13,7.0,158.13,0
ITM0020273,ORD004413,PRD0076,2,129.88,15.8,243.96,0
ITM0020274,ORD004413,PRD0097,1,296.41,5.15,291.26,0
ITM0020275,ORD004414,PRD0078,4,281.4,11.01,1114.59,0
ITM0020276,ORD004414,PRD0075,2,146.0,3.49,288.51,0
ITM0020277,ORD004414,PRD0044,1,52.54,2.35,50.19,0
ITM0020278,ORD004414,PRD0027,1,447.46,23.56,423.9,0
ITM0020279,ORD004414,PRD0023,1,59.91,1.68,58.23,0
ITM0020280,ORD004414,PRD0068,2,172.78,6.11,339.45,0
ITM0020281,ORD004415,PRD0108,1,107.15,2.83,104.32,0
ITM0020282,ORD004415,PRD0056,1,220.18,8.51,211.67,0
ITM0020283,ORD004415,PRD0103,4,97.25,8.93,380.07,0
