order_id,customer_id,order_date,order_month,order_quarter,delivery_date,channel,city,order_status,payment_method,delivery_slot,promo_code,promo_discount_amt,gross_order_value,net_order_value
ORD003496,CUST00914,2023-03-14,3,1,2023-03-16,Kiosk,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,6006.61,6006.61
ORD003497,CUST00914,2023-08-11,8,3,2023-08-14,Web,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,1016.86,1016.86
ORD003498,CUST00914,2023-11-27,11,4,2023-11-28,App,Delhi,Delivered,UPI,Late Night 8-11 PM,,0.0,1428.08,1428.08
ORD003499,CUST00914,2023-07-09,7,3,2023-07-10,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,814.87,814.87
ORD003500,CUST00914,2023-03-22,3,1,2023-03-25,Web,Delhi,Delivered,COD,Evening 4-8 PM,,0.0,4717.38,4717.38
ORD003501,CUST00914,2023-08-30,8,3,2023-09-02,App,Delhi,Delivered,Wallet,Evening 4-8 PM,,0.0,1276.98,1276.98
ORD003502,CUST00914,2023-09-12,9,3,2023-09-13,Web,Delhi,Delivered,Wallet,Late Night 8-11 PM,,0.0,233.84,233.84
ORD003503,CUST00914,2023-10-28,10,4,2023-10-30,App,Delhi,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,2368.57,2368.57
ORD003504,CUST00914,2023-03-20,3,1,2023-03-23,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,2934.76,2934.76
ORD003505,CUST00914,2023-10-07,10,4,2023-10-08,App,Delhi,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,3432.71,3432.71
ORD003506,CUST00914,2023-12-19,12,4,2023-12-21,Web,Delhi,Delivered,COD,Morning 6-10 AM,,0.0,1107.34,1107.34
ORD003507,CUST00914,2023-08-21,8,3,2023-08-24,Web,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,1341.47,1341.47
ORD003508,CUST00914,2023-08-29,8,3,2023-08-30,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,1918.14,1918.14
ORD003509,CUST00914,2023-11-18,11,4,2023-11-19,App,Delhi,Delivered,Credit Card,Late Night 8-11 PM,,0.0,1311.32,1311.32
ORD003510,CUST00914,2023-11-14,11,4,2023-11-16,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,682.23,682.23
ORD003511,CUST00914,2023-12-15,12,4,2023-12-16,App,Delhi,Delivered,COD,Morning 6-10 AM,,0.0,1847.67,1847.67
ORD003512,CUST00914,2023-10-01,10,4,2023-10-02,App,Delhi,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1031.41,1031.41
ORD003513,CUST00914,2023-10-25,10,4,2023-10-28,Kiosk,Delhi,Delivered,Credit Card,Evening 4-8 PM,,0.0,4271.47,4271.47
ORD003514,CUST00914,2023-06-26,6,2,2023-06-28,Web,Delhi,Delivered,UPI,Late Night 8-11 PM,,0.0,814.34,814.34
ORD003515,CUST00914,2023-05-24,5,2,2023-05-25,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,141.56,141.56
ORD003516,CUST00914,2023-08-10,8,3,2023-08-12,Web,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,1029.37,1029.37
ORD003517,CUST00916,2023-09-16,9,3,2023-09-18,Web,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,1065.79,1065.79
ORD003518,CUST00916,2023-04-13,4,2,2023-04-16,App,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,2358.81,2358.81
ORD003519,CUST00916,2023-02-06,2,1,2023-02-08,Web,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,157.5,157.5
ORD003520,CUST00917,2023-03-22,3,1,,App,Hyderabad,Cancelled,UPI,Afternoon 10-2 PM,,0.0,360.36,0.0
ORD003521,CUST00918,2023-01-08,1,1,2023-01-11,App,Mumbai,Delivered,Wallet,Morning 6-10 AM,,0.0,283.55,283.55
ORD003522,CUST00918,2023-05-11,5,2,2023-05-13,App,Mumbai,Delivered,COD,Afternoon 10-2 PM,,0.0,451.79,451.79
ORD003523,CUST00918,2023-12-18,12,4,2023-12-19,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1769.66,1769.66
ORD003524,CUST00918,2023-10-08,10,4,2023-10-11,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,816.2,816.2
ORD003525,CUST00922,2023-10-01,10,4,2023-10-02,App,Hyderabad,Returned,UPI,Morning 6-10 AM,,0.0,1209.12,157.23
ORD003526,CUST00922,2023-01-10,1,1,2023-01-13,Kiosk,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,224.76,224.76
ORD003527,CUST00922,2023-08-20,8,3,,App,Hyderabad,Cancelled,UPI,Evening 4-8 PM,,0.0,881.73,0.0
ORD003528,CUST00925,2023-03-15,3,1,2023-03-16,App,Jaipur,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,494.77,494.77
ORD003529,CUST00925,2023-01-15,1,1,2023-01-16,Web,Jaipur,Delivered,UPI,Late Night 8-11 PM,,0.0,349.46,349.46
ORD003530,CUST00925,2023-12-05,12,4,2023-12-06,Web,Jaipur,Delivered,Credit Card,Evening 4-8 PM,,0.0,1244.18,1244.18
ORD003531,CUST00925,2023-03-05,3,1,2023-03-08,App,Jaipur,Delivered,UPI,Morning 6-10 AM,,0.0,2010.1,2010.1
ORD003532,CUST00925,2023-06-25,6,2,2023-06-26,Kiosk,Jaipur,Delivered,UPI,Afternoon 10-2 PM,,0.0,1118.56,1118.56
ORD003533,CUST00925,2023-12-12,12,4,2023-12-13,App,Jaipur,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,391.32,391.32
ORD003534,CUST00925,2023-04-26,4,2,2023-04-27,App,Jaipur,Returned,UPI,Evening 4-8 PM,,0.0,1711.02,279.15
ORD003535,CUST00925,2023-10-06,10,4,2023-10-09,App,Jaipur,Delivered,UPI,Morning 6-10 AM,,0.0,2149.11,2149.11
ORD003536,CUST00925,2023-12-24,12,4,2023-12-27,Web,Jaipur,Delivered,Wallet,Evening 4-8 PM,,0.0,879.13,879.13
ORD003537,CUST00925,2023-09-29,9,3,2023-10-02,Web,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,321.71,321.71
ORD003538,CUST00925,2023-03-16,3,1,2023-03-18,App,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,3082.91,3082.91
ORD003539,CUST00925,2023-04-17,4,2,2023-04-19,App,Jaipur,Delivered,UPI,Late Night 8-11 PM,,0.0,1089.74,1089.74
ORD003540,CUST00926,2023-11-04,11,4,2023-11-05,App,Pune,Delivered,UPI,Late Night 8-11 PM,,0.0,574.65,574.65
ORD003541,CUST00927,2023-11-14,11,4,2023-11-15,App,Jaipur,Delivered,Debit Card,Evening 4-8 PM,,0.0,74.5,74.5
ORD003542,CUST00928,2023-04-10,4,2,2023-04-13,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,2497.0,2497.0
ORD003543,CUST00928,2023-08-24,8,3,2023-08-25,Web,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,2332.91,2332.91
ORD003544,CUST00928,2023-02-28,2,1,,Web,Mumbai,Cancelled,Credit Card,Late Night 8-11 PM,,0.0,1027.09,0.0
ORD003545,CUST00928,2023-01-10,1,1,2023-01-11,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1026.14,1026.14
ORD003546,CUST00928,2023-11-04,11,4,2023-11-05,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,2292.77,2292.77
ORD003547,CUST00928,2023-07-07,7,3,2023-07-09,Web,Mumbai,Returned,UPI,Morning 6-10 AM,,0.0,254.32,5.68
ORD003548,CUST00928,2023-07-21,7,3,2023-07-23,App,Mumbai,Returned,Wallet,Morning 6-10 AM,,0.0,1934.0,1636.01
ORD003549,CUST00928,2023-12-25,12,4,2023-12-28,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,603.03,603.03
ORD003550,CUST00929,2023-11-06,11,4,2023-11-08,App,Ahmedabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,568.48,568.48
ORD003551,CUST00929,2023-05-11,5,2,2023-05-12,App,Ahmedabad,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,1550.67,1550.67
ORD003552,CUST00929,2023-06-26,6,2,2023-06-28,App,Ahmedabad,Delivered,UPI,Morning 6-10 AM,,0.0,460.18,460.18
ORD003553,CUST00929,2023-12-25,12,4,2023-12-27,Web,Ahmedabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,1024.73,1024.73
ORD003554,CUST00930,2023-06-22,6,2,2023-06-25,App,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,265.07,265.07
ORD003555,CUST00930,2023-09-05,9,3,,App,Jaipur,Cancelled,Debit Card,Evening 4-8 PM,,0.0,428.96,0.0
ORD003556,CUST00930,2023-03-31,3,1,2023-04-03,Web,Jaipur,Delivered,Credit Card,Morning 6-10 AM,,0.0,475.69,475.69
ORD003557,CUST00930,2023-01-02,1,1,2023-01-03,Web,Jaipur,Delivered,UPI,Morning 6-10 AM,,0.0,3223.29,3223.29
ORD003558,CUST00932,2023-08-26,8,3,2023-08-28,App,Jaipur,Delivered,UPI,Evening 4-8 PM,,0.0,849.75,849.75
ORD003559,CUST00932,2023-09-02,9,3,2023-09-05,Web,Jaipur,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,130.15,130.15
ORD003560,CUST00935,2023-03-22,3,1,2023-03-25,Web,Lucknow,Delivered,Debit Card,Evening 4-8 PM,,0.0,380.75,380.75
ORD003561,CUST00935,2023-10-03,10,4,2023-10-06,Web,Lucknow,Delivered,UPI,Evening 4-8 PM,,0.0,397.84,397.84
ORD003562,CUST00935,2023-08-13,8,3,2023-08-14,App,Lucknow,Delivered,Wallet,Afternoon 10-2 PM,FREEDOM23,75.63,625.23,549.6
ORD003563,CUST00935,2023-07-16,7,3,2023-07-17,App,Lucknow,Delivered,Debit Card,Morning 6-10 AM,,0.0,663.39,663.39
ORD003564,CUST00935,2023-03-16,3,1,2023-03-17,App,Lucknow,Returned,Debit Card,Afternoon 10-2 PM,,0.0,1803.77,157.03
ORD003565,CUST00935,2023-01-07,1,1,2023-01-08,Web,Lucknow,Delivered,UPI,Evening 4-8 PM,,0.0,706.76,706.76
ORD003566,CUST00935,2023-06-05,6,2,2023-06-07,Web,Lucknow,Delivered,COD,Morning 6-10 AM,,0.0,959.47,959.47
ORD003567,CUST00935,2023-12-13,12,4,2023-12-14,Web,Lucknow,Delivered,Credit Card,Morning 6-10 AM,,0.0,596.25,596.25
ORD003568,CUST00936,2023-02-10,2,1,2023-02-12,App,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,219.47,219.47
ORD003569,CUST00936,2023-02-07,2,1,2023-02-10,Kiosk,Mumbai,Delivered,Debit Card,Morning 6-10 AM,,0.0,676.52,676.52
ORD003570,CUST00937,2023-08-29,8,3,,App,Ahmedabad,Cancelled,UPI,Afternoon 10-2 PM,,0.0,1038.82,0.0
ORD003571,CUST00938,2023-09-05,9,3,2023-09-07,Web,Delhi,Delivered,Credit Card,Morning 6-10 AM,,0.0,56.56,56.56
ORD003572,CUST00939,2023-01-18,1,1,2023-01-21,App,Jaipur,Delivered,Debit Card,Morning 6-10 AM,,0.0,362.5,362.5
ORD003573,CUST00939,2023-11-13,11,4,2023-11-16,App,Jaipur,Delivered,Credit Card,Evening 4-8 PM,,0.0,218.91,218.91
ORD003574,CUST00939,2023-08-24,8,3,2023-08-25,App,Jaipur,Delivered,Credit Card,Evening 4-8 PM,,0.0,612.91,612.91
ORD003575,CUST00940,2023-10-26,10,4,2023-10-27,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,2053.1,2053.1
ORD003576,CUST00940,2023-03-31,3,1,2023-04-01,App,Delhi,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1348.89,1348.89
ORD003577,CUST00940,2023-01-05,1,1,2023-01-06,App,Delhi,Returned,Credit Card,Morning 6-10 AM,,0.0,262.45,98.92
ORD003578,CUST00940,2023-09-25,9,3,2023-09-28,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,1828.16,1828.16
ORD003579,CUST00941,2023-11-01,11,4,2023-11-04,Web,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,340.14,340.14
ORD003580,CUST00941,2023-06-23,6,2,2023-06-26,Web,Bengaluru,Delivered,Wallet,Morning 6-10 AM,,0.0,488.72,488.72
ORD003581,CUST00943,2023-03-02,3,1,2023-03-04,Web,Mumbai,Returned,Credit Card,Afternoon 10-2 PM,,0.0,770.01,287.71
ORD003582,CUST00943,2023-09-26,9,3,2023-09-27,Web,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1606.54,1606.54
ORD003583,CUST00943,2023-08-07,8,3,2023-08-09,Kiosk,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,72.18,72.18
ORD003584,CUST00945,2023-08-04,8,3,,Kiosk,Ahmedabad,Cancelled,UPI,Afternoon 10-2 PM,,0.0,2257.6,0.0
ORD003585,CUST00945,2023-12-23,12,4,2023-12-24,Web,Ahmedabad,Delivered,UPI,Evening 4-8 PM,,0.0,380.89,380.89
ORD003586,CUST00945,2023-09-10,9,3,2023-09-12,App,Ahmedabad,Delivered,UPI,Morning 6-10 AM,,0.0,257.8,257.8
ORD003587,CUST00949,2023-10-22,10,4,2023-10-25,App,Ahmedabad,Delivered,UPI,Evening 4-8 PM,,0.0,997.77,997.77
ORD003588,CUST00949,2023-01-08,1,1,2023-01-10,Web,Ahmedabad,Delivered,Debit Card,Late Night 8-11 PM,,0.0,925.33,925.33
ORD003589,CUST00949,2023-03-24,3,1,2023-03-25,App,Ahmedabad,Delivered,COD,Afternoon 10-2 PM,,0.0,540.72,540.72
ORD003590,CUST00949,2023-11-30,11,4,2023-12-03,Web,Ahmedabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,78.19,78.19
ORD003591,CUST00949,2023-09-03,9,3,2023-09-05,App,Ahmedabad,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,563.11,563.11
ORD003592,CUST00949,2023-04-17,4,2,2023-04-18,App,Ahmedabad,Delivered,COD,Evening 4-8 PM,,0.0,2425.01,2425.01
ORD003593,CUST00950,2023-05-01,5,2,2023-05-03,App,Delhi,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,30.58,30.58
ORD003594,CUST00950,2023-04-11,4,2,2023-04-13,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,653.05,653.05
ORD003595,CUST00950,2023-11-12,11,4,2023-11-13,App,Delhi,Delivered,UPI,Late Night 8-11 PM,,0.0,439.08,439.08
ORD003596,CUST00950,2023-01-28,1,1,2023-01-31,Kiosk,Delhi,Delivered,Wallet,Evening 4-8 PM,,0.0,1969.35,1969.35
ORD003597,CUST00950,2023-12-14,12,4,2023-12-16,App,Delhi,Delivered,UPI,Afternoon 10-2 PM,,0.0,1430.5,1430.5
ORD003598,CUST00951,2023-08-02,8,3,2023-08-03,App,Mumbai,Delivered,Debit Card,Evening 4-8 PM,,0.0,1775.77,1775.77
ORD003599,CUST00951,2023-09-24,9,3,2023-09-26,Web,Mumbai,Delivered,Wallet,Afternoon 10-2 PM,,0.0,586.38,586.38
ORD003600,CUST00952,2023-12-22,12,4,2023-12-25,Web,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,562.48,562.48
ORD003601,CUST00952,2023-06-03,6,2,2023-06-06,App,Hyderabad,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,1097.96,1097.96
ORD003602,CUST00952,2023-10-11,10,4,2023-10-14,App,Hyderabad,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,677.86,677.86
ORD003603,CUST00952,2023-04-08,4,2,,Web,Hyderabad,Cancelled,Debit Card,Late Night 8-11 PM,,0.0,1359.35,0.0
ORD003604,CUST00952,2023-01-15,1,1,2023-01-16,Kiosk,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,928.15,928.15
ORD003605,CUST00952,2023-12-07,12,4,2023-12-09,App,Hyderabad,Returned,UPI,Evening 4-8 PM,,0.0,407.02,14.7
ORD003606,CUST00952,2023-02-05,2,1,2023-02-07,Web,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,1050.34,1050.34
ORD003607,CUST00952,2023-12-13,12,4,2023-12-15,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,1302.08,1302.08
ORD003608,CUST00952,2023-02-08,2,1,2023-02-10,App,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,673.31,673.31
ORD003609,CUST00952,2023-01-19,1,1,2023-01-21,App,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,1856.41,1856.41
ORD003610,CUST00952,2023-02-02,2,1,2023-02-03,App,Hyderabad,Delivered,Wallet,Morning 6-10 AM,,0.0,2739.33,2739.33
ORD003611,CUST00952,2023-04-28,4,2,2023-04-29,Web,Hyderabad,Delivered,COD,Morning 6-10 AM,,0.0,626.86,626.86
ORD003612,CUST00952,2023-04-25,4,2,2023-04-28,Web,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,1099.85,1099.85
ORD003613,CUST00952,2023-02-24,2,1,2023-02-27,App,Hyderabad,Delivered,Wallet,Afternoon 10-2 PM,,0.0,338.32,338.32
ORD003614,CUST00952,2023-06-15,6,2,2023-06-18,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,1239.61,1239.61
ORD003615,CUST00952,2023-02-14,2,1,2023-02-15,Kiosk,Hyderabad,Delivered,Credit Card,Afternoon 10-2 PM,LOVEFEB,107.74,731.52,623.78
ORD003616,CUST00952,2023-04-22,4,2,2023-04-24,App,Hyderabad,Delivered,Credit Card,Late Night 8-11 PM,,0.0,765.68,765.68
ORD003617,CUST00952,2023-09-21,9,3,2023-09-23,Web,Hyderabad,Delivered,UPI,,,0.0,1961.18,1961.18
ORD003618,CUST00952,2023-06-16,6,2,2023-06-18,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,1283.54,1283.54
ORD003619,CUST00952,2023-04-17,4,2,2023-04-18,Kiosk,Hyderabad,Delivered,UPI,,,0.0,1377.83,1377.83
ORD003620,CUST00952,2023-07-15,7,3,2023-07-17,Web,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,450.81,450.81
ORD003621,CUST00955,2023-05-07,5,2,2023-05-10,Web,Hyderabad,Delivered,Wallet,Late Night 8-11 PM,,0.0,495.91,495.91
ORD003622,CUST00955,2023-02-15,2,1,2023-02-16,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,2186.01,2186.01
ORD003623,CUST00955,2023-01-27,1,1,2023-01-28,Web,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,554.97,554.97
ORD003624,CUST00955,2023-06-05,6,2,,App,Hyderabad,Cancelled,UPI,Morning 6-10 AM,,0.0,108.17,0.0
ORD003625,CUST00955,2023-01-20,1,1,2023-01-22,Web,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,131.44,131.44
ORD003626,CUST00955,2023-12-27,12,4,2023-12-29,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,XMAS23,179.94,1230.19,1050.25
ORD003627,CUST00955,2023-03-26,3,1,2023-03-28,Web,Hyderabad,Delivered,COD,Morning 6-10 AM,,0.0,2799.81,2799.81
ORD003628,CUST00955,2023-07-18,7,3,2023-07-19,App,Hyderabad,Delivered,UPI,Late Night 8-11 PM,,0.0,1468.72,1468.72
ORD003629,CUST00955,2023-10-22,10,4,2023-10-23,Web,Hyderabad,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,262.83,262.83
ORD003630,CUST00955,2023-07-08,7,3,2023-07-10,App,Hyderabad,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,177.55,177.55
ORD003631,CUST00955,2023-01-30,1,1,2023-01-31,Kiosk,Hyderabad,Delivered,Wallet,Evening 4-8 PM,,0.0,335.56,335.56
ORD003632,CUST00957,2023-10-10,10,4,2023-10-12,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,929.84,929.84
ORD003633,CUST00957,2023-12-25,12,4,2023-12-26,Web,Mumbai,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1463.39,1463.39
ORD003634,CUST00957,2023-03-24,3,1,2023-03-25,App,Mumbai,Delivered,Wallet,Evening 4-8 PM,,0.0,1734.33,1734.33
ORD003635,CUST00957,2023-11-10,11,4,2023-11-13,App,Mumbai,Delivered,Credit Card,Afternoon 10-2 PM,,0.0,2148.35,2148.35
ORD003636,CUST00957,2023-05-19,5,2,2023-05-20,App,Mumbai,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,1974.09,1974.09
ORD003637,CUST00957,2023-10-31,10,4,2023-11-01,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,756.22,756.22
ORD003638,CUST00957,2023-12-11,12,4,2023-12-13,Web,Mumbai,Delivered,Credit Card,Evening 4-8 PM,,0.0,945.33,945.33
ORD003639,CUST00957,2023-02-26,2,1,2023-02-28,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,225.17,225.17
ORD003640,CUST00957,2023-04-26,4,2,2023-04-28,App,Mumbai,Delivered,UPI,Evening 4-8 PM,,0.0,1296.05,1296.05
ORD003641,CUST00957,2023-05-11,5,2,2023-05-14,App,Mumbai,Delivered,COD,Afternoon 10-2 PM,,0.0,854.71,854.71
ORD003642,CUST00957,2023-03-25,3,1,2023-03-28,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,252.42,252.42
ORD003643,CUST00957,2023-10-20,10,4,,App,Mumbai,Cancelled,UPI,Morning 6-10 AM,,0.0,1347.63,0.0
ORD003644,CUST00957,2023-05-03,5,2,2023-05-05,App,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,1886.01,1886.01
ORD003645,CUST00957,2023-10-13,10,4,2023-10-15,Web,Mumbai,Returned,UPI,Morning 6-10 AM,,0.0,966.84,110.76
ORD003646,CUST00957,2023-12-20,12,4,2023-12-22,Web,Mumbai,Delivered,UPI,Morning 6-10 AM,,0.0,993.4,993.4
ORD003647,CUST00957,2023-12-25,12,4,2023-12-26,Web,Mumbai,Delivered,UPI,Late Night 8-11 PM,,0.0,718.69,718.69
ORD003648,CUST00957,2023-08-08,8,3,,App,Mumbai,Cancelled,UPI,Morning 6-10 AM,,0.0,1520.82,0.0
ORD003649,CUST00957,2023-12-05,12,4,2023-12-07,Kiosk,Mumbai,Delivered,Credit Card,Morning 6-10 AM,,0.0,531.5,531.5
ORD003650,CUST00957,2023-08-31,8,3,2023-09-02,App,Mumbai,Delivered,UPI,Afternoon 10-2 PM,,0.0,1896.34,1896.34
ORD003651,CUST00958,2023-10-08,10,4,2023-10-10,App,Delhi,Delivered,UPI,Evening 4-8 PM,,0.0,668.46,668.46
ORD003652,CUST00958,2023-01-16,1,1,,App,Delhi,Cancelled,UPI,Afternoon 10-2 PM,,0.0,536.77,0.0
ORD003653,CUST00960,2023-05-22,5,2,2023-05-25,Web,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,903.33,903.33
ORD003654,CUST00960,2023-05-06,5,2,2023-05-08,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,2066.23,2066.23
ORD003655,CUST00960,2023-06-27,6,2,2023-06-30,App,Hyderabad,Delivered,UPI,,,0.0,1124.27,1124.27
ORD003656,CUST00960,2023-05-28,5,2,2023-05-29,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,3072.34,3072.34
ORD003657,CUST00960,2023-11-14,11,4,2023-11-15,Web,Hyderabad,Delivered,COD,Morning 6-10 AM,,0.0,1142.86,1142.86
ORD003658,CUST00960,2023-09-10,9,3,2023-09-13,App,Hyderabad,Delivered,Debit Card,Morning 6-10 AM,,0.0,1503.65,1503.65
ORD003659,CUST00960,2023-06-01,6,2,2023-06-04,Kiosk,Hyderabad,Delivered,COD,Morning 6-10 AM,,0.0,4730.3,4730.3
ORD003660,CUST00960,2023-04-19,4,2,2023-04-22,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,1333.53,1333.53
ORD003661,CUST00960,2023-01-21,1,1,2023-01-24,App,Hyderabad,Delivered,UPI,Evening 4-8 PM,,0.0,2442.78,2442.78
ORD003662,CUST00960,2023-10-14,10,4,2023-10-16,Web,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,4280.06,4280.06
ORD003663,CUST00960,2023-01-06,1,1,2023-01-08,App,Hyderabad,Delivered,UPI,Afternoon 10-2 PM,,0.0,1276.87,1276.87
ORD003664,CUST00960,2023-04-13,4,2,2023-04-14,Kiosk,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,2553.79,2553.79
ORD003665,CUST00960,2023-09-30,9,3,2023-10-01,App,Hyderabad,Delivered,UPI,Morning 6-10 AM,,0.0,2107.3,2107.3
ORD003666,CUST00960,2023-05-18,5,2,2023-05-21,App,Hyderabad,Delivered,Wallet,Morning 6-10 AM,,0.0,1932.39,1932.39
ORD003667,CUST00960,2023-09-22,9,3,2023-09-25,App,Hyderabad,Delivered,Debit Card,Afternoon 10-2 PM,,0.0,2265.05,2265.05
ORD003668,CUST00960,2023-09-07,9,3,2023-09-08,App,Hyderabad,Delivered,Credit Card,Morning 6-10 AM,,0.0,557.21,557.21
ORD003669,CUST00961,2023-09-24,9,3,2023-09-25,App,Bengaluru,Delivered,COD,Morning 6-10 AM,,0.0,1749.32,1749.32
ORD003670,CUST00961,2023-01-19,1,1,2023-01-21,App,Bengaluru,Delivered,Debit Card,Morning 6-10 AM,,0.0,113.64,113.64
ORD003671,CUST00962,2023-09-09,9,3,,App,Delhi,Cancelled,Debit Card,Afternoon 10-2 PM,,0.0,52.53,0.0
ORD003672,CUST00962,2023-02-18,2,1,2023-02-20,App,Delhi,Delivered,Debit Card,Evening 4-8 PM,,0.0,2235.56,2235.56
ORD003673,CUST00962,2023-02-16,2,1,2023-02-18,App,Delhi,Delivered,UPI,Morning 6-10 AM,,0.0,241.03,241.03
ORD003674,CUST00965,2023-09-02,9,3,2023-09-03,App,Bengaluru,Returned,UPI,Evening 4-8 PM,,0.0,1385.52,107.93
ORD003675,CUST00965,2023-09-14,9,3,2023-09-17,Web,Bengaluru,Delivered,UPI,,,0.0,1048.26,1048.26
ORD003676,CUST00965,2023-02-22,2,1,2023-02-25,App,Bengaluru,Delivered,Credit Card,Morning 6-10 AM,,0.0,1634.98,1634.98
ORD003677,CUST00965,2023-10-31,10,4,2023-11-01,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,253.48,253.48
ORD003678,CUST00965,2023-02-16,2,1,2023-02-18,Web,Bengaluru,Delivered,Wallet,Morning 6-10 AM,,0.0,333.54,333.54
ORD003679,CUST00965,2023-07-29,7,3,2023-07-31,App,Bengaluru,Delivered,UPI,Morning 6-10 AM,,0.0,714.38,714.38
ORD003680,CUST00965,2023-10-07,10,4,2023-10-08,App,Bengaluru,Delivered,UPI,Evening 4-8 PM,,0.0,972.86,972.86
ORD003681,CUST00965,2023-01-13,1,1,2023-01-15,App,Bengaluru,Returned,COD,Morning 6-10 AM,,0.0,2778.66,1916.1
ORD003682,CUST00965,2023-03-10,3,1,2023-03-12,App,Bengaluru,Delivered,Wallet,Afternoon 10-2 PM,,0.0,1037.26,1037.26
ORD003683,CUST00965,2023-02-26,2,1,2023-02-27,Web,Bengaluru,Returned,UPI,Morning 6-10 AM,,0.0,1382.21,566.28
ORD003684,CUST00965,2023-09-06,9,3,2023-09-08,Web,Bengaluru,Delivered,Credit Card,Morning 6-10 AM,,0.0,2217.81,2217.81
